id_driver,date_registration,driver_rating,gold_level_count,receive_marketing,country,service_type,month
53390774,8/24/2019,4.85,0,TRUE,Gremany,PHV,August
33071527,11/9/2018,4.91,0,FALSE,Spain,TAXI,November
20117776,3/7/2017,5,20,TRUE,Gremany,TAXI,March
57640442,2/20/2020,4.91,0,TRUE,Gremany,PHV,February
55013040,10/30/2019,5,0,TRUE,Gremany,TAXI,October
24464121,12/4/2017,4.85,1,TRUE,Spain,TAXI,December
13261812,12/17/2014,4.95,0,TRUE,Gremany,TAXI,December
19723531,1/20/2017,4.96,0,TRUE,Gremany,TAXI,January
58589384,5/20/2020,4.91,0,TRUE,Spain,TAXI,May
16548988,3/31/2016,4.96,1,TRUE,Gremany,TAXI,March
6012059,6/3/2013,4.92,37,TRUE,Gremany,TAXI,June
53477427,8/28/2019,4.75,0,TRUE,Gremany,PHV,August
34855625,2/6/2019,4.39,4,TRUE,Spain,TAXI,February
20645004,4/10/2017,4.93,2,TRUE,Gremany,TAXI,April
17397962,6/16/2016,4.96,0,FALSE,Gremany,TAXI,June
22831175,8/16/2017,4.8,0,TRUE,Gremany,TAXI,August
906,5/29/2011,4.95,0,TRUE,Gremany,TAXI,May
58623839,5/25/2020,4.99,0,TRUE,Gremany,PHV,May
6036336,6/5/2013,4.88,0,TRUE,Spain,TAXI,June
1891952,8/18/2012,4.94,0,TRUE,Gremany,TAXI,August
57600832,2/18/2020,0,0,TRUE,Gremany,PHV,February
52010715,6/26/2019,4.77,0,TRUE,Spain,TAXI,June
58897972,6/19/2020,4.98,0,TRUE,Gremany,PHV,June
58275130,3/18/2020,5,0,TRUE,Gremany,PHV,March
28071945,5/11/2018,4.98,0,TRUE,Spain,TAXI,May
57479121,2/13/2020,4.94,0,FALSE,Spain,TAXI,February
57289110,2/4/2020,5,0,TRUE,Gremany,PHV,February
20556108,4/3/2017,4.9,0,TRUE,Gremany,TAXI,April
33950141,12/20/2018,4.91,0,FALSE,Gremany,TAXI,December
1875596,8/16/2012,4.72,3,FALSE,Gremany,TAXI,August
49064296,4/18/2019,4.93,0,FALSE,Spain,TAXI,April
14429793,7/10/2015,4.9,0,FALSE,Gremany,TAXI,July
17305351,6/7/2016,4.8,0,TRUE,Gremany,TAXI,June
7210015,8/21/2013,4.8,0,TRUE,Gremany,TAXI,August
58726395,6/5/2020,4.92,0,FALSE,Gremany,TAXI,June
34390636,1/10/2019,5,0,FALSE,Gremany,TAXI,January
7317266,8/28/2013,4.86,0,TRUE,Gremany,TAXI,August
33928512,12/19/2018,4.97,0,TRUE,Spain,TAXI,December
278794,9/1/2011,4.6,0,TRUE,Gremany,TAXI,September
21675857,5/30/2017,4.97,13,TRUE,Gremany,TAXI,May
4871570,3/19/2013,4.87,0,TRUE,Spain,TAXI,March
58808975,6/12/2020,4.81,0,TRUE,Gremany,PHV,June
53974852,9/18/2019,4.97,0,TRUE,Spain,TAXI,September
27212916,4/12/2018,5,0,FALSE,Gremany,TAXI,April
13835273,3/16/2015,4.86,7,TRUE,Gremany,TAXI,March
32255209,10/1/2018,4.33,1,TRUE,Gremany,TAXI,October
48878441,4/10/2019,4.87,22,TRUE,Spain,TAXI,April
55336255,11/14/2019,4.96,2,TRUE,Gremany,PHV,November
48714202,4/3/2019,4.93,51,TRUE,Spain,TAXI,April
57309552,2/5/2020,4.74,0,TRUE,Gremany,PHV,February
6471548,7/5/2013,4.9,6,TRUE,Spain,TAXI,July
55035587,10/31/2019,4.96,0,TRUE,Gremany,PHV,October
12922320,11/12/2014,4.98,86,TRUE,Gremany,TAXI,November
52601972,7/19/2019,5,21,TRUE,Gremany,TAXI,July
24149100,11/13/2017,4.98,25,TRUE,Gremany,TAXI,November
55444351,11/19/2019,4.96,2,TRUE,Spain,TAXI,November
20472367,3/28/2017,4.99,10,TRUE,Gremany,TAXI,March
23962361,10/31/2017,4.92,2,TRUE,Spain,TAXI,October
490889,12/8/2011,4.97,45,TRUE,Gremany,TAXI,December
56982563,1/21/2020,4.84,1,TRUE,Gremany,PHV,January
4777876,3/13/2013,4.93,5,FALSE,Gremany,TAXI,March
6965760,8/7/2013,4.91,145,TRUE,Gremany,TAXI,August
18330338,9/15/2016,4.98,85,FALSE,Gremany,TAXI,September
22911400,8/22/2017,4.94,54,TRUE,Gremany,TAXI,August
14375112,6/29/2015,4.95,12,FALSE,Gremany,TAXI,June
28779329,6/1/2018,4.86,13,FALSE,Gremany,TAXI,June
10058608,3/19/2014,4.97,88,TRUE,Gremany,TAXI,March
20862076,4/28/2017,4.84,1,FALSE,Gremany,TAXI,April
31587350,8/30/2018,4.99,7,FALSE,Gremany,TAXI,August
53954956,9/17/2019,4.84,0,TRUE,Gremany,PHV,September
910,5/29/2011,4.91,16,TRUE,Gremany,TAXI,May
4680465,3/6/2013,4.88,68,TRUE,Spain,TAXI,March
53363578,8/23/2019,4.9,0,TRUE,Gremany,PHV,August
16718060,4/14/2016,4.94,128,TRUE,Spain,TAXI,April
56729217,1/8/2020,4.92,5,TRUE,Gremany,PHV,January
26558411,3/21/2018,4.85,34,TRUE,Spain,TAXI,March
26952305,4/3/2018,4.81,1,TRUE,Gremany,TAXI,April
15204745,11/11/2015,4.9,30,FALSE,Spain,TAXI,November
28947261,6/5/2018,5,4,TRUE,Gremany,TAXI,June
16118506,2/12/2016,4.9,4,FALSE,Spain,TAXI,February
55035418,10/31/2019,4.99,0,TRUE,Gremany,PHV,October
8066522,10/21/2013,4.84,69,TRUE,Spain,TAXI,October
48714494,4/3/2019,4.88,1,FALSE,Gremany,TAXI,April
24582779,12/11/2017,4.87,1,TRUE,Spain,TAXI,December
20563707,9/12/2013,4.94,1,TRUE,Spain,TAXI,September
48758802,4/5/2019,4.74,14,TRUE,Spain,TAXI,April
24150712,11/13/2017,4.97,34,FALSE,Gremany,TAXI,November
803,5/29/2011,4.9,108,TRUE,Gremany,TAXI,May
7606829,9/17/2013,4.88,0,TRUE,Gremany,TAXI,September
58016521,3/5/2020,4.91,0,TRUE,Gremany,PHV,March
29993143,7/2/2018,5,104,TRUE,Gremany,TAXI,July
57350989,2/7/2020,4.82,0,TRUE,Gremany,PHV,February
1202,5/29/2011,4.94,0,FALSE,Gremany,TAXI,May
53994561,9/19/2019,4.99,0,TRUE,Spain,TAXI,September
951455,2/9/2012,4.97,12,TRUE,Gremany,TAXI,February
53779971,9/10/2019,4.99,3,TRUE,Gremany,PHV,September
291155,9/12/2011,4.86,0,TRUE,Gremany,TAXI,September
53147401,8/13/2019,4.96,0,TRUE,Gremany,PHV,August
581398,1/6/2012,4.89,37,TRUE,Gremany,TAXI,January
17022545,5/13/2016,4.88,49,TRUE,Gremany,TAXI,May
53470530,8/28/2019,4.99,2,TRUE,Spain,TAXI,August
32728365,10/25/2018,4.97,25,TRUE,Spain,TAXI,October
5580076,5/7/2013,4.88,0,TRUE,Gremany,TAXI,May
58012850,3/5/2020,4.97,1,TRUE,Gremany,TAXI,March
1207062,5/2/2012,4.83,7,FALSE,Gremany,TAXI,May
13881150,3/26/2015,4.83,2,TRUE,Gremany,TAXI,March
5932703,5/29/2013,4.79,61,TRUE,Gremany,TAXI,May
57799734,2/26/2020,4.98,13,TRUE,Gremany,PHV,February
20260761,7/15/2013,4.93,1,TRUE,Spain,TAXI,July
32442730,10/11/2018,4.96,14,TRUE,Spain,TAXI,October
53626987,9/4/2019,4.75,10,TRUE,Gremany,PHV,September
16478864,3/23/2016,4.89,27,FALSE,Gremany,TAXI,March
24252716,11/20/2017,4.76,30,TRUE,Spain,TAXI,November
26349605,3/15/2018,4.94,31,TRUE,Gremany,TAXI,March
25850467,2/27/2018,4.92,23,TRUE,Gremany,TAXI,February
58435393,4/22/2020,4.95,14,TRUE,Gremany,PHV,April
15374410,12/2/2015,4.93,3,TRUE,Spain,TAXI,December
53652010,9/5/2019,4.96,4,FALSE,Gremany,TAXI,September
10148900,3/27/2014,4.77,14,TRUE,Spain,TAXI,March
53477477,8/28/2019,4.98,1,TRUE,Gremany,PHV,August
58629970,5/26/2020,5,0,TRUE,Gremany,PHV,May
23660378,10/10/2017,4.99,81,TRUE,Gremany,TAXI,October
55306200,11/12/2019,4.87,0,TRUE,Spain,TAXI,November
32859833,10/30/2018,4.86,43,TRUE,Spain,TAXI,October
31481653,8/24/2018,4.87,41,TRUE,Gremany,TAXI,August
15512743,12/17/2015,4.98,45,TRUE,Gremany,TAXI,December
2636493,10/15/2012,4.71,1,TRUE,Gremany,TAXI,October
26714325,3/26/2018,4.94,9,FALSE,Gremany,TAXI,March
49191718,4/24/2019,4.95,0,FALSE,Spain,TAXI,April
19871384,2/9/2017,4.94,6,TRUE,Gremany,TAXI,February
1305849,5/30/2012,4.96,39,TRUE,Spain,TAXI,May
1772350,8/7/2012,4.88,1,FALSE,Gremany,TAXI,August
19666945,1/12/2017,5,8,FALSE,Spain,TAXI,January
16284432,3/2/2016,5,95,TRUE,Gremany,TAXI,March
1629775,7/24/2012,4.99,12,TRUE,Gremany,TAXI,July
16478546,3/23/2016,5,124,TRUE,Gremany,TAXI,March
13527230,1/16/2015,4.83,89,TRUE,Gremany,TAXI,January
31962432,9/18/2018,4.99,28,FALSE,Gremany,TAXI,September
53211535,8/16/2019,4.98,17,TRUE,Gremany,TAXI,August
13851461,3/20/2015,4.84,14,TRUE,Spain,TAXI,March
1090731,3/19/2012,4.88,10,FALSE,Gremany,TAXI,March
4316705,2/6/2013,4.94,94,TRUE,Gremany,TAXI,February
14356738,6/25/2015,4.98,35,TRUE,Spain,TAXI,June
53058414,8/9/2019,4.72,0,TRUE,Gremany,PHV,August
14297822,6/12/2015,4.95,67,TRUE,Gremany,TAXI,June
57043648,1/24/2020,4.99,0,TRUE,Gremany,PHV,January
16716374,4/14/2016,4.92,12,TRUE,Gremany,TAXI,April
8162725,10/28/2013,4.92,102,FALSE,Gremany,TAXI,October
57017983,1/23/2020,5,0,FALSE,Gremany,TAXI,January
33339880,11/22/2018,4.84,1,TRUE,Spain,TAXI,November
23039884,9/1/2017,4.79,9,TRUE,Gremany,TAXI,September
15212986,11/12/2015,4.77,2,TRUE,Gremany,TAXI,November
56188444,12/19/2019,4.73,0,TRUE,Gremany,PHV,December
290891,9/12/2011,4.97,54,TRUE,Gremany,TAXI,September
20742507,4/19/2017,4.95,16,TRUE,Gremany,TAXI,April
8563071,11/27/2013,4.96,55,FALSE,Gremany,TAXI,November
5337708,4/22/2013,4.95,1,TRUE,Spain,TAXI,April
3300134,12/6/2012,4.92,81,TRUE,Gremany,TAXI,December
54526985,10/10/2019,4.97,0,TRUE,Gremany,PHV,October
22649323,8/3/2017,4.94,26,TRUE,Spain,TAXI,August
55459012,11/20/2019,4.79,3,FALSE,Spain,TAXI,November
14502230,7/21/2015,4.73,0,TRUE,Gremany,TAXI,July
27991937,5/8/2018,4.69,3,TRUE,Gremany,TAXI,May
17025601,5/13/2016,4.93,2,TRUE,Spain,TAXI,May
43335455,2/21/2019,4.82,2,FALSE,Gremany,TAXI,February
19600417,1/3/2017,4.9,10,FALSE,Gremany,TAXI,January
28445179,5/22/2018,4.92,13,TRUE,Spain,TAXI,May
6965971,8/7/2013,4.8,4,FALSE,Gremany,TAXI,August
9923381,3/7/2014,4.92,1,FALSE,Spain,TAXI,March
55197850,11/7/2019,4.94,14,TRUE,Gremany,TAXI,November
14321437,6/17/2015,4.92,13,TRUE,Gremany,TAXI,June
3904720,1/7/2013,4.98,133,TRUE,Gremany,TAXI,January
31884250,9/14/2018,4.86,6,TRUE,Gremany,TAXI,September
54022985,9/20/2019,4.88,0,TRUE,Gremany,PHV,September
1692023,7/31/2012,5,179,TRUE,Spain,TAXI,July
1186882,4/26/2012,4.99,13,TRUE,Gremany,TAXI,April
16239946,2/26/2016,4.89,1,FALSE,Gremany,TAXI,February
48762963,4/5/2019,4.91,6,FALSE,Gremany,TAXI,April
25454399,2/12/2018,4.92,6,TRUE,Gremany,TAXI,February
54806798,10/21/2019,4.95,0,TRUE,Gremany,PHV,October
53346099,8/22/2019,4.82,15,TRUE,Gremany,PHV,August
19967679,9/27/2013,4.85,6,TRUE,Spain,TAXI,September
25134728,1/16/2018,4.89,69,TRUE,Spain,TAXI,January
50338179,5/8/2019,4.85,15,TRUE,Spain,TAXI,May
6348790,6/26/2013,4.99,9,TRUE,Gremany,TAXI,June
19868976,3/4/2014,4.92,0,FALSE,Spain,TAXI,March
25206781,1/22/2018,4.72,19,TRUE,Spain,TAXI,January
15881967,1/19/2016,4.83,23,TRUE,Gremany,PHV,January
55480811,11/21/2019,4.98,0,TRUE,Gremany,PHV,November
7521513,9/12/2013,4.81,12,TRUE,Gremany,TAXI,September
1439302,6/29/2012,4.95,19,TRUE,Gremany,TAXI,June
23674622,10/11/2017,4.93,33,FALSE,Gremany,TAXI,October
1270179,5/21/2012,4.8,2,TRUE,Gremany,TAXI,May
9727584,2/17/2014,4.98,14,TRUE,Gremany,TAXI,February
55970206,12/11/2019,4.98,0,TRUE,Gremany,PHV,December
34297089,1/3/2019,4.8,31,FALSE,Gremany,TAXI,January
57447289,2/11/2020,5,0,TRUE,Spain,TAXI,February
33327072,11/21/2018,4.91,49,TRUE,Spain,TAXI,November
27964068,5/7/2018,4.88,0,FALSE,Gremany,TAXI,May
21996259,6/22/2017,4.93,0,FALSE,Spain,TAXI,June
5159774,4/10/2013,4.89,3,FALSE,Gremany,TAXI,April
1484931,7/3/2012,4.93,36,TRUE,Gremany,TAXI,July
56846824,1/14/2020,4.98,8,TRUE,Gremany,PHV,January
23228433,9/14/2017,4.85,0,FALSE,Gremany,TAXI,September
3689661,12/27/2012,4.83,1,FALSE,Gremany,TAXI,December
55306806,11/12/2019,4.91,0,TRUE,Gremany,PHV,November
57005478,1/22/2020,4.89,0,TRUE,Gremany,PHV,January
20245256,2/4/2014,4.8,13,TRUE,Spain,TAXI,February
15493732,12/15/2015,4.9,67,TRUE,Spain,TAXI,December
22321491,7/12/2017,4.9,39,TRUE,Spain,TAXI,July
52221257,7/3/2019,4.8,3,FALSE,Gremany,TAXI,July
592303,1/11/2012,4.82,19,TRUE,Spain,TAXI,January
24186324,11/16/2017,4.79,0,FALSE,Spain,TAXI,November
8117073,10/25/2013,4.89,38,TRUE,Spain,TAXI,October
50842342,5/29/2019,4.92,18,TRUE,Spain,TAXI,May
4982188,3/27/2013,4.97,16,TRUE,Spain,TAXI,March
14605913,8/14/2015,4.81,7,TRUE,Gremany,TAXI,August
13804908,3/10/2015,4.89,11,TRUE,Gremany,TAXI,March
54147754,9/25/2019,4.99,0,TRUE,Gremany,PHV,September
25532206,2/16/2018,4.91,3,TRUE,Spain,TAXI,February
13553654,1/21/2015,4.96,19,FALSE,Gremany,TAXI,January
29544532,6/21/2018,4.88,19,TRUE,Spain,TAXI,June
24479354,12/5/2017,4.92,8,TRUE,Gremany,TAXI,December
34456606,1/14/2019,4.89,19,TRUE,Gremany,TAXI,January
17700938,7/14/2016,4.95,3,TRUE,Spain,TAXI,July
24412881,12/1/2017,4.93,63,TRUE,Gremany,TAXI,December
51002254,6/3/2019,4.9,3,FALSE,Gremany,TAXI,June
18380552,9/19/2016,4.82,87,TRUE,Gremany,TAXI,September
24478400,12/5/2017,4.94,57,TRUE,Gremany,TAXI,December
21684655,5/31/2017,4.88,33,FALSE,Gremany,TAXI,May
25155043,1/18/2018,4.96,11,FALSE,Gremany,TAXI,January
34104930,12/27/2018,4.86,9,FALSE,Spain,TAXI,December
8590636,11/29/2013,5,51,TRUE,Gremany,TAXI,November
55945766,12/10/2019,4.86,2,TRUE,Gremany,PHV,December
13911796,4/2/2015,4.98,14,FALSE,Gremany,TAXI,April
785889,2/8/2012,4.88,0,FALSE,Gremany,TAXI,February
16354897,3/11/2016,4.96,7,TRUE,Gremany,TAXI,March
35657262,2/13/2019,4.87,0,TRUE,Gremany,TAXI,February
19825501,2/3/2017,4.95,73,FALSE,Gremany,TAXI,February
13906513,4/1/2015,4.94,57,TRUE,Spain,TAXI,April
17167530,5/26/2016,4.95,27,FALSE,Gremany,TAXI,May
49179008,4/23/2019,4.92,16,TRUE,Spain,TAXI,April
15218241,11/13/2015,4.75,12,FALSE,Gremany,TAXI,November
22511995,7/24/2017,4.81,6,TRUE,Gremany,TAXI,July
31290482,8/14/2018,4.95,0,FALSE,Spain,TAXI,August
53846900,9/13/2019,4.82,0,TRUE,Gremany,PHV,September
22937402,8/24/2017,4.92,0,FALSE,Gremany,TAXI,August
2392802,9/27/2012,4.79,67,TRUE,Gremany,TAXI,September
13899198,3/30/2015,5,62,TRUE,Gremany,TAXI,March
6025225,6/4/2013,4.88,97,TRUE,Spain,TAXI,June
16108869,2/11/2016,4.96,108,TRUE,Spain,TAXI,February
20038016,1/5/2016,4.9,0,TRUE,Spain,TAXI,January
34478822,1/15/2019,4.91,6,TRUE,Gremany,TAXI,January
20045503,3/1/2017,4.64,0,FALSE,Gremany,TAXI,March
28014456,5/9/2018,4.94,53,TRUE,Spain,TAXI,May
1756375,8/6/2012,4.89,62,TRUE,Spain,TAXI,August
13553950,1/21/2015,4.98,101,FALSE,Gremany,TAXI,January
27993518,5/8/2018,4.84,18,TRUE,Spain,TAXI,May
34840422,2/5/2019,4.89,18,TRUE,Gremany,TAXI,February
22635445,8/2/2017,4.88,49,TRUE,Gremany,TAXI,August
50846851,5/29/2019,4.83,3,TRUE,Gremany,TAXI,May
23879911,10/26/2017,4.99,4,TRUE,Gremany,TAXI,October
33742055,12/10/2018,4.7,16,FALSE,Gremany,TAXI,December
19048909,11/14/2016,4.96,75,FALSE,Gremany,TAXI,November
56222021,12/20/2019,4.89,13,TRUE,Gremany,PHV,December
55459432,11/20/2019,4.96,0,TRUE,Gremany,PHV,November
28292588,5/18/2018,4.91,7,TRUE,Gremany,TAXI,May
54283645,9/30/2019,4.91,0,TRUE,Gremany,PHV,September
54172937,9/26/2019,4.92,2,FALSE,Spain,TAXI,September
55142957,11/4/2019,5,0,TRUE,Gremany,PHV,November
19646343,1/9/2017,4.87,2,TRUE,Gremany,TAXI,January
32270687,10/2/2018,5,1,FALSE,Gremany,TAXI,October
20955288,5/4/2017,4.84,38,FALSE,Gremany,TAXI,May
18048515,8/18/2016,4.97,0,TRUE,Gremany,TAXI,August
53475733,8/28/2019,4.63,6,TRUE,Gremany,PHV,August
1039769,2/29/2012,4.99,0,TRUE,Gremany,TAXI,February
15445575,12/11/2015,4.95,6,TRUE,Gremany,TAXI,December
15444559,12/11/2015,4.82,2,TRUE,Gremany,TAXI,December
55174128,11/6/2019,5,0,TRUE,Gremany,PHV,November
13872672,3/24/2015,5,49,TRUE,Spain,TAXI,March
55014917,10/30/2019,4.9,4,TRUE,Gremany,PHV,October
4747961,3/11/2013,4.83,11,FALSE,Gremany,TAXI,March
25410624,2/9/2018,4.99,3,TRUE,Gremany,TAXI,February
54661001,10/15/2019,4.9,0,FALSE,Spain,TAXI,October
18587520,10/6/2016,4.86,0,FALSE,Gremany,TAXI,October
13870764,3/24/2015,4.92,3,FALSE,Gremany,TAXI,March
27244725,4/13/2018,4.98,46,TRUE,Gremany,TAXI,April
55609646,11/27/2019,4.98,0,TRUE,Gremany,PHV,November
48884607,4/10/2019,4.94,0,TRUE,Gremany,TAXI,April
4694609,3/7/2013,4.98,0,FALSE,Gremany,TAXI,March
12977711,11/18/2014,4.77,14,TRUE,Gremany,TAXI,November
19274867,12/6/2016,4.83,3,FALSE,Gremany,TAXI,December
20493018,3/30/2017,4.95,0,FALSE,Gremany,TAXI,March
1874826,8/16/2012,4.85,9,FALSE,Gremany,TAXI,August
19909744,10/19/2014,4.79,40,TRUE,Spain,TAXI,October
16419982,3/18/2016,4.91,56,TRUE,Gremany,TAXI,March
34378324,1/9/2019,4.78,0,FALSE,Spain,TAXI,January
16179224,2/19/2016,4.86,27,FALSE,Spain,TAXI,February
49178299,4/23/2019,4.84,21,FALSE,Gremany,TAXI,April
57793747,2/26/2020,4.76,0,TRUE,Gremany,PHV,February
19002813,11/10/2016,4.96,106,TRUE,Spain,TAXI,November
58521863,5/7/2020,5,0,TRUE,Gremany,PHV,May
3947389,1/10/2013,4.9,2,TRUE,Gremany,TAXI,January
54993661,10/29/2019,5,0,FALSE,Gremany,TAXI,October
20810343,4/24/2017,4.76,1,FALSE,Gremany,TAXI,April
8444452,11/17/2013,4.61,1,TRUE,Spain,TAXI,November
26792588,3/29/2018,4.92,6,TRUE,Gremany,TAXI,March
19923114,2/15/2017,4.92,10,TRUE,Gremany,PHV,February
51256909,6/12/2019,5,0,FALSE,Spain,TAXI,June
57169895,1/30/2020,4.92,0,TRUE,Gremany,PHV,January
16910413,5/2/2016,5,2,TRUE,Gremany,TAXI,May
1636,5/29/2011,4.92,17,FALSE,Gremany,TAXI,May
16911644,5/2/2016,4.97,15,FALSE,Gremany,TAXI,May
8499616,11/22/2013,4.58,0,TRUE,Gremany,TAXI,November
31969032,9/18/2018,5,28,TRUE,Spain,TAXI,September
13553971,1/21/2015,4.98,1,TRUE,Gremany,TAXI,January
23449480,9/27/2017,5,52,TRUE,Gremany,TAXI,September
24273862,11/22/2017,4.63,5,FALSE,Spain,TAXI,November
30606177,7/17/2018,4.87,0,FALSE,Gremany,TAXI,July
13207873,12/11/2014,4.93,0,TRUE,Spain,TAXI,December
21027219,5/9/2017,4.96,86,FALSE,Gremany,TAXI,May
55790101,12/4/2019,4.75,0,TRUE,Gremany,TAXI,December
52871961,7/31/2019,4.86,3,FALSE,Gremany,TAXI,July
3664404,12/26/2012,4.56,0,TRUE,Spain,TAXI,December
52251594,7/4/2019,4.94,19,TRUE,Gremany,TAXI,July
53451862,8/27/2019,4.98,2,TRUE,Gremany,PHV,August
34718407,1/29/2019,4.93,2,TRUE,Gremany,TAXI,January
16797430,4/22/2016,4.9,16,TRUE,Spain,TAXI,April
24742903,12/21/2017,4.9,7,FALSE,Gremany,TAXI,December
52223748,7/3/2019,4.98,27,TRUE,Gremany,TAXI,July
23096351,9/5/2017,4.81,56,TRUE,Gremany,TAXI,September
18474973,9/27/2016,4.97,24,TRUE,Gremany,TAXI,September
32271636,10/2/2018,4.96,26,TRUE,Spain,TAXI,October
54863234,10/24/2019,4.92,0,TRUE,Gremany,PHV,October
56876752,1/16/2020,5,0,FALSE,Spain,TAXI,January
454372,11/21/2011,5,1,FALSE,Gremany,TAXI,November
12290465,9/5/2014,4.99,1,TRUE,Gremany,TAXI,September
55462738,11/20/2019,4.99,0,TRUE,Gremany,PHV,November
18265411,9/9/2016,4.79,0,FALSE,Gremany,TAXI,September
49216205,4/25/2019,4.8,8,TRUE,Gremany,TAXI,April
30835605,7/23/2018,4.92,0,TRUE,Spain,TAXI,July
56143570,12/17/2019,4.8,12,TRUE,Gremany,PHV,December
29449470,6/18/2018,4.84,14,FALSE,Gremany,TAXI,June
14475135,7/17/2015,4.8,9,FALSE,Gremany,TAXI,July
1329065,6/4/2012,4.94,60,TRUE,Gremany,TAXI,June
14935620,10/8/2015,4.84,50,TRUE,Gremany,TAXI,October
15376764,12/2/2015,4.94,12,TRUE,Spain,TAXI,December
14185966,5/20/2015,4.92,43,TRUE,Spain,TAXI,May
29033724,6/8/2018,4.8,3,FALSE,Gremany,TAXI,June
21611076,5/26/2017,4.92,28,TRUE,Gremany,TAXI,May
26789562,3/29/2018,4.99,42,TRUE,Gremany,TAXI,March
47682007,3/12/2019,4.92,2,TRUE,Gremany,TAXI,March
54504063,10/9/2019,4.97,0,TRUE,Gremany,PHV,October
21140803,5/15/2017,4.8,1,TRUE,Gremany,TAXI,May
1716,5/29/2011,4.95,2,FALSE,Gremany,TAXI,May
9922329,3/7/2014,4.97,2,TRUE,Gremany,TAXI,March
25304638,1/31/2018,4.92,9,FALSE,Gremany,TAXI,January
53061068,8/9/2019,4.93,0,TRUE,Gremany,PHV,August
1107379,3/27/2012,4.96,2,FALSE,Gremany,TAXI,March
55016808,10/30/2019,4.95,4,FALSE,Spain,TAXI,October
19972977,2/19/2015,4.93,4,TRUE,Spain,TAXI,February
31560343,8/28/2018,4.96,2,TRUE,Spain,TAXI,August
19697796,1/16/2017,4.95,115,TRUE,Spain,TAXI,January
8025968,10/18/2013,4.98,116,TRUE,Gremany,PHV,October
9728144,2/17/2014,4.89,30,TRUE,Gremany,TAXI,February
33200688,11/15/2018,4.96,10,TRUE,Gremany,TAXI,November
16223175,2/24/2016,4.85,6,FALSE,Gremany,TAXI,February
17462996,6/21/2016,4.98,28,TRUE,Gremany,TAXI,June
52674564,7/22/2019,4.85,0,FALSE,Gremany,TAXI,July
53438061,8/26/2019,4.9,4,FALSE,Gremany,TAXI,August
52854990,7/30/2019,4.87,0,TRUE,Gremany,PHV,July
8644155,12/3/2013,4.93,24,TRUE,Gremany,TAXI,December
57636753,2/20/2020,4.92,1,FALSE,Spain,TAXI,February
18412165,9/22/2016,4.75,0,FALSE,Gremany,TAXI,September
17080794,5/18/2016,4.92,0,FALSE,Gremany,TAXI,May
50319417,5/7/2019,4.92,0,FALSE,Gremany,TAXI,May
17314197,6/8/2016,4.9,37,TRUE,Gremany,TAXI,June
55987116,12/12/2019,5,0,FALSE,Gremany,TAXI,December
19711263,1/18/2017,4.93,1,FALSE,Gremany,TAXI,January
53036616,8/8/2019,4.88,1,FALSE,Gremany,TAXI,August
19991343,2/23/2017,4.94,2,TRUE,Gremany,TAXI,February
16034991,2/2/2016,4.57,4,TRUE,Spain,TAXI,February
522792,12/20/2011,4.9,16,FALSE,Gremany,TAXI,December
32853282,10/30/2018,4.98,26,FALSE,Gremany,TAXI,October
31671846,9/3/2018,4.9,8,FALSE,Gremany,TAXI,September
56747476,1/9/2020,5,0,TRUE,Gremany,PHV,January
14603641,8/13/2015,4.75,1,TRUE,Gremany,TAXI,August
29581225,6/22/2018,4.75,18,TRUE,Spain,TAXI,June
19864937,10/3/2014,4.9,7,FALSE,Spain,TAXI,October
53388674,8/24/2019,4.88,0,TRUE,Gremany,PHV,August
20284182,3/16/2017,4.91,9,TRUE,Spain,TAXI,March
24263968,11/21/2017,4.84,57,FALSE,Gremany,TAXI,November
14374680,6/29/2015,4.95,3,TRUE,Gremany,TAXI,June
19968478,10/21/2015,4.95,3,TRUE,Spain,TAXI,October
43466559,2/28/2019,4.76,0,TRUE,Spain,TAXI,February
25302267,1/31/2018,4.74,0,TRUE,Gremany,TAXI,January
31427527,8/21/2018,4.59,0,FALSE,Gremany,TAXI,August
52674744,7/22/2019,4.98,0,TRUE,Gremany,PHV,July
53493021,8/29/2019,4.87,1,TRUE,Gremany,PHV,August
22805061,8/14/2017,4.69,4,FALSE,Gremany,TAXI,August
54105400,9/23/2019,4.77,0,FALSE,Gremany,TAXI,September
53677805,9/6/2019,4.97,2,TRUE,Gremany,PHV,September
29448413,6/18/2018,5,3,FALSE,Gremany,TAXI,June
1854244,8/14/2012,4.96,2,TRUE,Spain,TAXI,August
1332230,6/5/2012,4.96,43,TRUE,Gremany,TAXI,June
57306238,2/5/2020,4.98,0,TRUE,Spain,TAXI,February
1107252,3/27/2012,4.92,0,FALSE,Gremany,TAXI,March
1486605,7/3/2012,5,0,TRUE,Gremany,PHV,July
276792,8/30/2011,4.93,0,FALSE,Gremany,TAXI,August
53327751,8/21/2019,4.9,0,TRUE,Gremany,PHV,August
16287894,3/3/2016,4.97,14,TRUE,Gremany,TAXI,March
30863346,7/24/2018,4.81,13,TRUE,Spain,TAXI,July
53215505,8/16/2019,4.9,0,TRUE,Gremany,TAXI,August
29748105,6/26/2018,4.79,1,FALSE,Gremany,TAXI,June
31073689,8/3/2018,4.86,1,FALSE,Gremany,TAXI,August
51315347,6/14/2019,4.93,5,TRUE,Gremany,TAXI,June
23135609,9/8/2017,4.93,0,TRUE,Gremany,TAXI,September
1074980,3/12/2012,4.98,0,FALSE,Gremany,TAXI,March
